action,attribute,txGas,blockGas,time
Devices.registerDevice,,6721975,375263,1059
Devices.updateDeviceLocation,same,6721975,182499,732
Devices.updateDeviceLocation,different,6721975,190037,703
Devices.updateDeviceServices,,6721975,70327,495
Devices.updateDeviceIPs,,6721975,69153,542
