action,attribute,txGas,blockGas,time
devices.registerDevice,,6721975,1155034,8248
devices.registerDevice,,6721975,772881,8319
devices.registerDevice,,6721975,824547,8323
devices.registerDevice,,6721975,818112,8092
devices.registerDevice,,6721975,875072,8182
devices.registerDevice,,6721975,900875,8027
devices.registerDevice,,6721975,958017,8604
devices.registerDevice,,6721975,988821,8601
devices.registerDevice,,6721975,1194112,8845
devices.registerDevice,,6721975,814192,8827
devices.registerDevice,,6721975,865606,8593
devices.registerDevice,,6721975,857179,8507
devices.registerDevice,,6721975,914139,8804
devices.registerDevice,,6721975,938940,8685
devices.registerDevice,,6721975,996094,9332
devices.registerDevice,,6721975,1029880,9059
devices.registerDevice,,6721975,1234169,9347
devices.registerDevice,,6721975,851015,9283
devices.registerDevice,,6721975,903660,9716
devices.registerDevice,,6721975,895246,9274
devices.registerDevice,,6721975,953330,9726
devices.registerDevice,,6721975,979012,9618
devices.registerDevice,,6721975,1036166,10083
devices.registerDevice,,6721975,1067949,9614
devices.registerDevice,,6721975,1272517,9792
devices.registerDevice,,6721975,888964,10003
devices.registerDevice,,6721975,941744,10191
devices.registerDevice,,6721975,935321,10092
devices.registerDevice,,6721975,995651,10384
devices.registerDevice,,6721975,1018341,10409
devices.registerDevice,,6721975,1077487,10453
devices.registerDevice,,6721975,1106904,10304
devices.registerDevice,,6721975,1310470,10579
devices.registerDevice,,6721975,928041,10349
devices.registerDevice,,6721975,983946,10568
devices.registerDevice,,6721975,974398,10123
devices.registerDevice,,6721975,1031746,10921
devices.registerDevice,,6721975,1058286,10772
devices.registerDevice,,6721975,1115442,10640
devices.registerDevice,,6721975,1147104,10642
devices.registerDevice,,6721975,1354776,11130
devices.registerDevice,,6721975,967120,10899
devices.registerDevice,,6721975,1021904,10540
devices.registerDevice,,6721975,1013479,11370
devices.registerDevice,,6721975,1069438,10628
devices.registerDevice,,6721975,1096499,10999
devices.registerDevice,,6721975,1154766,10904
devices.registerDevice,,6721975,1185064,11361
devices.registerDevice,,6721975,1388486,11455
devices.registerDevice,,6721975,1008449,11612
devices.registerDevice,,6721975,1060974,11673
devices.registerDevice,,6721975,1052563,11613
devices.registerDevice,,6721975,1110647,11952
devices.registerDevice,,6721975,1134327,11880
devices.registerDevice,,6721975,1192860,12027
devices.registerDevice,,6721975,1224270,12015
devices.registerDevice,,6721975,1430687,12862
devices.registerDevice,,6721975,1046534,12090
devices.registerDevice,,6721975,1102320,12262
devices.registerDevice,,6721975,1091650,12408
devices.registerDevice,,6721975,1148612,12309
devices.registerDevice,,6721975,1173416,12470
devices.registerDevice,,6721975,1231563,12706
devices.registerDevice,,6721975,1265485,12872
devices.registerDevice,,6721975,1469790,12731
devices.registerDevice,,6721975,1082389,12975
devices.registerDevice,,6721975,1139153,12852
devices.registerDevice,,6721975,1130742,13177
devices.registerDevice,,6721975,1185978,13054
devices.registerDevice,,6721975,1211784,13235
devices.registerDevice,,6721975,1270667,13191
devices.registerDevice,,6721975,1300339,12980
devices.registerDevice,,6721975,1510005,13877
devices.registerDevice,,6721975,1122472,13346
devices.registerDevice,,6721975,1178368,13554
devices.registerDevice,,6721975,1168834,13877
devices.registerDevice,,6721975,1226798,15844
devices.registerDevice,,6721975,1253729,14747
devices.registerDevice,,6721975,1308882,14309
devices.registerDevice,,6721975,1341428,14631
devices.registerDevice,,6721975,1550225,16436
devices.registerDevice,,6721975,1162571,14359
devices.registerDevice,,6721975,1216341,14480
devices.registerDevice,,6721975,1208934,15313
devices.registerDevice,,6721975,1266017,15567
devices.registerDevice,,6721975,1290701,14965
devices.registerDevice,,6721975,1348862,15292
devices.registerDevice,,6721975,1379524,15474
devices.registerDevice,,6721975,1584942,17290
devices.registerDevice,,6721975,1202795,15286
devices.registerDevice,,6721975,1256457,15435
devices.registerDevice,,6721975,1248036,15248
devices.registerDevice,,6721975,1304999,15762
devices.registerDevice,,6721975,1330807,16053
devices.registerDevice,,6721975,1386481,15436
devices.registerDevice,,6721975,1419631,15887
devices.registerDevice,,6721975,1624325,16930
devices.registerDevice,,6721975,1239908,16068
devices.registerDevice,,6721975,1296685,15943
devices.registerDevice,,6721975,1286139,16854
devices.registerDevice,,6721975,1342245,16427
devices.registerDevice,,6721975,1368910,16451
devices.registerDevice,,6721975,1426469,16213
devices.registerDevice,,6721975,1458737,16180
devices.registerDevice,,6721975,1665291,17251
devices.registerDevice,,6721975,1281008,17258
devices.registerDevice,,6721975,1334670,16614
devices.registerDevice,,6721975,1326250,17475
devices.registerDevice,,6721975,1386583,16660
devices.registerDevice,,6721975,1410145,16408
devices.registerDevice,,6721975,1465167,16802
devices.registerDevice,,6721975,1497847,16543
devices.registerDevice,,6721975,1703267,16874
devices.registerDevice,,6721975,1321243,16553
devices.registerDevice,,6721975,1377139,17166
devices.registerDevice,,6721975,1363371,16590
devices.registerDevice,,6721975,1422448,16784
devices.registerDevice,,6721975,1448136,16707
devices.registerDevice,,6721975,1504680,16812
devices.registerDevice,,6721975,1536962,17657
devices.registerDevice,,6721975,1742394,18113
devices.registerDevice,,6721975,1357110,18208
devices.registerDevice,,6721975,1412898,17953
devices.registerDevice,,6721975,1404479,18830
devices.registerDevice,,6721975,1460441,18033
devices.registerDevice,,6721975,1487252,18924
devices.registerDevice,,6721975,1544533,17834
devices.registerDevice,,6721975,1577202,18532
devices.updateDeviceLocation,,6721975,813905,4536
devices.updateDeviceLocation,,6721975,915048,4563
devices.updateDeviceLocation,,6721975,752908,4467
devices.updateDeviceLocation,,6721975,906631,4591
devices.updateDeviceLocation,,6721975,820336,4170
devices.updateDeviceLocation,,6721975,763692,4347
devices.updateDeviceLocation,,6721975,859593,4468
devices.updateDeviceLocation,,6721975,1143324,4868
devices.updateDeviceLocation,,6721975,936375,4789
devices.updateDeviceLocation,,6721975,1132804,5220
devices.updateDeviceLocation,,6721975,898476,4578
devices.updateDeviceLocation,,6721975,1105750,2458
devices.updateDeviceLocation,,6721975,809151,4538
devices.updateDeviceLocation,,6721975,1032709,5027
devices.updateDeviceLocation,,6721975,1241139,5006
devices.updateDeviceLocation,,6721975,740883,4393
devices.updateDeviceLocation,,6721975,941312,4826
devices.updateDeviceLocation,,6721975,893864,4251
devices.updateDeviceLocation,,6721975,894330,4972
devices.updateDeviceLocation,,6721975,912834,4576
devices.updateDeviceLocation,,6721975,1119561,5270
devices.updateDeviceLocation,,6721975,835957,4474
devices.updateDeviceLocation,,6721975,1260139,5419
devices.updateDeviceLocation,,6721975,732660,4312
devices.updateDeviceLocation,,6721975,428005,1324
devices.updateDeviceLocation,,6721975,1135264,5206
devices.updateDeviceLocation,,6721975,910179,4252
devices.updateDeviceLocation,,6721975,1074075,5271
devices.updateDeviceLocation,,6721975,1089172,5743
devices.updateDeviceLocation,,6721975,678458,4338
devices.updateDeviceLocation,,6721975,1074795,5451
devices.updateDeviceLocation,,6721975,892494,4291
devices.updateDeviceLocation,,6721975,744406,3963
devices.updateDeviceLocation,,6721975,1032864,4745
devices.updateDeviceLocation,,6721975,871726,4376
devices.updateDeviceLocation,,6721975,807517,4465
devices.updateDeviceLocation,,6721975,783830,4189
devices.updateDeviceLocation,,6721975,717362,4298
devices.updateDeviceLocation,,6721975,1132576,5522
devices.updateDeviceLocation,,6721975,1094630,5044
devices.updateDeviceLocation,,6721975,1119465,4954
devices.updateDeviceLocation,,6721975,1043259,4314
devices.updateDeviceLocation,,6721975,974252,4144
devices.updateDeviceLocation,,6721975,791419,4967
devices.updateDeviceLocation,,6721975,981130,4092
devices.updateDeviceLocation,,6721975,1067638,4948
devices.updateDeviceLocation,,6721975,817678,4238
devices.updateDeviceLocation,,6721975,1097911,4397
devices.updateDeviceLocation,,6721975,828555,4483
devices.updateDeviceLocation,,6721975,922654,4614
devices.updateDeviceLocation,,6721975,1013250,5157
devices.updateDeviceLocation,,6721975,427993,1459
devices.updateDeviceLocation,,6721975,962619,4242
devices.updateDeviceLocation,,6721975,1113880,5560
devices.updateDeviceLocation,,6721975,752957,4562
devices.updateDeviceLocation,,6721975,430239,1522
devices.updateDeviceLocation,,6721975,1233024,5608
devices.updateDeviceLocation,,6721975,1145352,5348
devices.updateDeviceLocation,,6721975,737598,3716
devices.updateDeviceLocation,,6721975,795100,4439
devices.updateDeviceLocation,,6721975,1124411,5510
devices.updateDeviceLocation,,6721975,775517,4141
devices.updateDeviceLocation,,6721975,721061,4221
devices.updateDeviceLocation,,6721975,982205,4705
devices.updateDeviceLocation,,6721975,1134522,5205
devices.updateDeviceLocation,,6721975,917695,4307
devices.updateDeviceLocation,,6721975,512211,1459
devices.updateDeviceLocation,,6721975,1004453,5084
devices.updateDeviceLocation,,6721975,795321,4604
devices.updateDeviceLocation,,6721975,550631,1334
devices.updateDeviceLocation,,6721975,550028,1375
devices.updateDeviceLocation,,6721975,1097515,5412
devices.updateDeviceLocation,,6721975,831250,5206
devices.updateDeviceLocation,,6721975,1185235,6596
devices.updateDeviceLocation,,6721975,664994,4518
devices.updateDeviceLocation,,6721975,964574,4601
devices.updateDeviceLocation,,6721975,733433,4551
devices.updateDeviceLocation,,6721975,642019,4221
devices.updateDeviceLocation,,6721975,803398,4373
devices.updateDeviceLocation,,6721975,767351,4329
devices.updateDeviceLocation,,6721975,547915,1977
devices.updateDeviceLocation,,6721975,721330,4072
devices.updateDeviceLocation,,6721975,402466,2141
devices.updateDeviceLocation,,6721975,1112521,5660
devices.updateDeviceLocation,,6721975,1204307,6066
devices.updateDeviceLocation,,6721975,1102526,1905
devices.updateDeviceLocation,,6721975,999308,4401
devices.updateDeviceLocation,,6721975,985204,4664
devices.updateDeviceLocation,,6721975,878206,4443
devices.updateDeviceLocation,,6721975,1307232,6018
devices.updateDeviceLocation,,6721975,911027,4883
devices.updateDeviceLocation,,6721975,1233236,5912
devices.updateDeviceLocation,,6721975,1201061,5864
devices.updateDeviceLocation,,6721975,913747,4372
devices.updateDeviceLocation,,6721975,616143,3675
devices.updateDeviceLocation,,6721975,823657,4178
devices.updateDeviceLocation,,6721975,1103782,2059
devices.updateDeviceLocation,,6721975,990683,4356
devices.updateDeviceLocation,,6721975,748216,4118
