action,attribute,txGas,blockGas,time
devices.updateDeviceLocation,,6721975,377097,3263
devices.updateDeviceLocation,,6721975,107191,1109
devices.updateDeviceLocation,,6721975,522640,4711
devices.updateDeviceLocation,,6721975,477769,3899
devices.updateDeviceLocation,,6721975,486437,4090
devices.updateDeviceLocation,,6721975,461433,4164
devices.updateDeviceLocation,,6721975,390111,3481
devices.updateDeviceLocation,,6721975,414922,3309
devices.updateDeviceLocation,,6721975,466727,3791
devices.updateDeviceLocation,,6721975,402952,3315
devices.updateDeviceLocation,,6721975,324307,2663
devices.updateDeviceLocation,,6721975,272317,1166
devices.updateDeviceLocation,,6721975,181459,991
devices.updateDeviceLocation,,6721975,590011,4796
devices.updateDeviceLocation,,6721975,448866,4280
devices.updateDeviceLocation,,6721975,156137,1173
devices.updateDeviceLocation,,6721975,315651,2640
devices.updateDeviceLocation,,6721975,421136,3942
devices.updateDeviceLocation,,6721975,107191,1204
devices.updateDeviceLocation,,6721975,349553,3580
devices.updateDeviceLocation,,6721975,295394,3548
devices.updateDeviceLocation,,6721975,432793,3926
devices.updateDeviceLocation,,6721975,329241,2577
devices.updateDeviceLocation,,6721975,564406,4951
devices.updateDeviceLocation,,6721975,482114,4227
devices.updateDeviceLocation,,6721975,156137,1055
devices.updateDeviceLocation,,6721975,340705,2527
devices.updateDeviceLocation,,6721975,420536,4098
devices.updateDeviceLocation,,6721975,585546,5982
devices.updateDeviceLocation,,6721975,279613,2692
devices.updateDeviceLocation,,6721975,107191,1032
devices.updateDeviceLocation,,6721975,549262,4448
devices.updateDeviceLocation,,6721975,107191,1020
devices.updateDeviceLocation,,6721975,381597,3661
devices.updateDeviceLocation,,6721975,449363,4102
devices.updateDeviceLocation,,6721975,107191,1276
devices.updateDeviceLocation,,6721975,369732,3171
devices.updateDeviceLocation,,6721975,392913,2956
devices.updateDeviceLocation,,6721975,145541,1276
devices.updateDeviceLocation,,6721975,437693,3676
devices.updateDeviceLocation,,6721975,325066,3335
devices.updateDeviceLocation,,6721975,416425,3716
devices.updateDeviceLocation,,6721975,321336,3169
devices.updateDeviceLocation,,6721975,327710,2966
devices.updateDeviceLocation,,6721975,376389,2970
devices.updateDeviceLocation,,6721975,359859,3366
devices.updateDeviceLocation,,6721975,107191,1097
devices.updateDeviceLocation,,6721975,471317,4548
devices.updateDeviceLocation,,6721975,401772,3503
devices.updateDeviceLocation,,6721975,329734,3215
devices.updateDeviceLocation,,6721975,432104,4058
devices.updateDeviceLocation,,6721975,502990,3827
devices.updateDeviceLocation,,6721975,411819,4313
devices.updateDeviceLocation,,6721975,437536,4587
devices.updateDeviceLocation,,6721975,443213,4223
devices.updateDeviceLocation,,6721975,538900,4867
devices.updateDeviceLocation,,6721975,107191,923
devices.updateDeviceLocation,,6721975,482326,3869
devices.updateDeviceLocation,,6721975,156868,1174
devices.updateDeviceLocation,,6721975,440090,3366
devices.updateDeviceLocation,,6721975,403627,3280
devices.updateDeviceLocation,,6721975,449700,3708
devices.updateDeviceLocation,,6721975,380314,2722
devices.updateDeviceLocation,,6721975,407144,2418
devices.updateDeviceLocation,,6721975,107191,1214
devices.updateDeviceLocation,,6721975,436035,3049
devices.updateDeviceLocation,,6721975,436696,3696
devices.updateDeviceLocation,,6721975,407879,3548
devices.updateDeviceLocation,,6721975,357438,3412
devices.updateDeviceLocation,,6721975,463267,3607
devices.updateDeviceLocation,,6721975,390370,3839
devices.updateDeviceLocation,,6721975,365375,3071
devices.updateDeviceLocation,,6721975,524305,4730
devices.updateDeviceLocation,,6721975,403511,3603
